ats_difs_syn_3_lci_8_10_11_10, ats_dift_syn_4_uci_8_10_11_10, ats_int_syn_2_rate_8_10_11_10, ats_difs_syn_2_rate_8_10_11_10, area_code, ats_difs_syn_5_rrm_8_10_11_10, ats_int_syn_4_uci_8_10_11_10, ats_del_c_syn_5_rrm_8_10_11_10, ats_dift_syn_3_lci_8_10_11_10, ats_int_syn_3_lci_8_10_11_10, ats_del_p_syn_3_lci_8_10_11_10, ats_del_c_syn_4_uci_8_10_11_10, ats_del_p_syn_4_uci_8_10_11_10, ats_del_c_syn_1_no_8_10_11_10, area_name, ats_dift_syn_1_no_8_10_11_10, ats_del_c_syn_3_lci_8_10_11_10, ats_del_p_syn_1_no_8_10_11_10, ats_int_syn_1_no_8_10_11_10, ats_int_syn_5_sig_8_10_11_10, ats_dift_syn_2_rate_8_10_11_10, ats_del_c_syn_2_rate_8_10_11_10, ats_difs_syn_1_no_8_10_11_10, ats_difs_syn_4_uci_8_10_11_10, ats_del_p_syn_5_rrm_8_10_11_10, ats_dift_syn_5_rrm_8_10_11_10, ats_del_p_syn_2_rate_8_10_11_10
15.9469193482211,9.43957307823623,74.324623001691,34.2639501375917,26430,1.0,85.8390203539773,1.0,0.141175783547981,62.8102256494048,4.51539423349882,26.4951915758697,23.1753311921856,1169.0969021325,"Strathbogie (S)",383.2586595212,6.09263906598662,967.75157689856,5357.12714677485,3.0,4.79037443089211,16.2939153209282,2639.03191140048,52.5809809269624,1.0,1.0,13.8453627128422
21.5525021689452,7.12338788388268,78.5428613617928,34.1267213263875,26490,3.0,86.0908925632348,1.0,0.138906950026396,70.9948301603508,2.91040388314188,19.8257855683515,15.1400183960472,2563.97226804255,"Surf Coast (S)",693.147903113909,6.13485984701724,1780.00711692756,15494.269767248,3.0,3.63114741695454,12.9803227076844,6851.96610367243,46.7009404838298,1.0,1.0,9.02521113959453
26.810892324192,7.65566099988996,72.2556818883241,37.684089778989,26610,3.0,78.7520712777559,3.0,2.06016118323979,65.7592924988923,8.85840544964446,22.5762622508066,19.0937422800573,2720.14444449159,"Swan Hill (RC)",817.682832782006,11.1077843031859,2253.51091576672,11679.3503514582,3.0,4.85791109156488,16.8420232769962,6181.19958730835,48.5572872337861,3.0,1.0,13.9760738648509
23.148860275341,7.86109898660136,75.3480838341589,36.1697072243442,26670,3.0,83.5664664281432,3.0,1.10192615338386,67.1297012401746,6.53723455369004,24.8116952932228,19.6244932954772,784.547290199003,"Towong (S)",219.142860733784,10.3113585580466,577.349455315508,3360.26791962988,3.0,4.48151256999261,17.5615269256347,1718.44465420319,49.1905541733473,1.0,1.0,13.0808639245836
22.4850732469922,7.66262518193207,75.1038054777296,34.3334511652169,26700,3.0,82.3571141650572,3.0,1.55140400335852,67.850496790402,6.56196534069542,22.6339711262778,18.062358435839,3403.81180934472,"Wangaratta (RC)",1028.13721005057,9.80011600017332,2569.1668319447,15757.3547239232,3.0,4.60701459264529,16.2170435632256,7465.72514615325,46.1818290834415,3.0,1.0,12.3121618882672
16.747299328975,9.23949348645,74.6146674678142,34.2723310706844,26730,1.0,85.0101829067389,1.0,0.235956518981248,64.2191520288895,4.03391180192833,23.4425604077552,20.3591673899231,3612.87659311262,"Warrnambool (C)",1233.76465206069,5.10810800774348,3088.55060870892,18819.4271591967,3.0,4.73772500271562,14.2753342077493,8677.04558086145,51.7973628123938,1.0,1.0,12.1965395959257
26.190620289784,6.8801464126058,72.7575327572004,34.682429909399,26810,3.0,77.8821085208777,3.0,2.40799636709445,67.6329569935231,9.6316303967623,21.5565876570325,17.7759280482874,5486.10285779491,"Wellington (S)",1540.75773449833,12.4833167476336,4387.10654902702,23475.9250308579,3.0,4.64407138985013,17.0199522023331,11445.8579994653,43.1742395290139,3.0,3.0,13.7037792225249
19.5289891358058,8.65108355661501,75.379612374599,37.7089744045455,26890,3.0,86.5759512331439,1.0,-0.669063166117594,64.1832735160542,4.5070544069462,27.2454125230783,22.4272525354247,572.537999756442,"West Wimmera (S)",140.946509546839,7.53412229460656,434.744949333279,2471.71961048362,3.0,3.99101019524871,17.3897674088424,1299.0842536704,55.8889596732852,1.0,2.0,13.4671534711855
15.5563296674338,6.72929656740383,79.152230648547,25.6678574553411,26980,3.0,85.2381160844287,3.0,1.60376788394336,73.0663452126653,2.44873043540492,17.3620614042512,12.1327688415406,14477.9786180053,"Whitehorse (C)",5355.0019757282,6.51447952133435,8824.27288438381,95790.6429316639,3.0,4.16653222567359,11.9382704627927,31393.8752709823,35.7793852432484,1.0,1.0,7.29074963847278
16.2816047525275,7.54007884613702,72.9420119092382,26.0778425559393,27070,3.0,78.6867707890586,3.0,2.08243705703943,67.1972530294179,7.93853943804341,20.9266770808384,16.9335535940858,19291.1137856781,"Whittlesea (C)",5513.32545220548,10.7997735528567,15169.9202749076,88703.9753528297,3.0,4.81125795158823,15.8632253168475,31192.624488653,35.8740803593512,3.0,1.0,12.4360465160646
16.9748118721323,8.80358842533453,74.3599892871935,34.0742400549937,27170,1.0,84.3600306993194,1.0,-0.31865572049784,64.3599478750676,4.17461303140098,22.9957782699682,19.8597771881019,3954.36022151174,"Wodonga (RC)",1161.36062318389,5.3209792526736,3369.21638663319,20750.9349047982,3.0,4.24246635241835,14.1583787613209,9371.20027622387,51.1736682378551,1.0,2.0,12.0171951097514
14.7150811163027,7.20477018460491,74.9949592222521,25.8583338070881,27260,3.0,81.4299520937584,3.0,0.76391529183465,68.5599663507458,5.95215050933443,20.5513948819024,15.9807376458062,18006.5234084829,"Wyndham (C)",4317.21089516072,9.15745708507795,13462.9770227808,90836.7284118006,3.0,3.98434273821978,14.8544259834902,30352.3674912827,37.0015864978735,3.0,1.0,10.9664440775703
14.7236143786149,7.58828631034941,75.9055958591432,26.9273184653616,27350,3.0,82.8932762887348,3.0,1.12156591055682,68.9179154295516,6.11834742776554,22.6293328212567,17.2655732331119,12009.9025602512,"Yarra (C)",3125.92327337442,10.0783745412734,8620.7841096727,56259.8238543529,3.0,4.35492611045312,16.3538536812651,19145.1113846195,39.1310225521084,3.0,1.0,11.6919603304387
17.6016768722293,6.32313082420389,76.6893769310581,27.041845261148,27450,3.0,82.3201171421149,3.0,1.03762747333286,71.0586367200013,7.67512522370383,20.5762904420631,16.5917499183685,17844.0532507051,"Yarra Ranges (S)",4016.97552208492,10.5510968696606,13937.0806267694,87799.4180702147,3.0,3.68037914876837,15.5636936558618,31033.8235858155,36.4820136500668,3.0,1.0,12.1334375710362
24.1464230525989,8.58515652757785,73.4557909900387,38.6119166952611,27630,3.0,82.6307232523928,3.0,1.55801091734161,64.2808587276846,6.26391620478883,25.4343019686508,20.7980791455263,928.631235812119,"Yarriambiack (S)",316.646952954543,9.36583873783256,711.361372651584,3913.37663526202,3.0,5.07158372245973,17.4000703532417,2203.74782975878,53.0774103379233,1.0,1.0,13.5309976751576
null,null,null,null,29399,null,null,null,null,null,null,null,null,null,"Unincorporated Vic",null,null,null,null,null,null,null,null,null,null,null,null
