smokers_me_1_no_3_11_7_13, smokers_f_me_3_rrmse_3_11_7_13, obese_f_me_3_rrmse_3_11_7_13, smokers_m_me_1_no_3_11_7_13, obese_m_me_1_no_3_11_7_13, area_code, ovrwght_m_me_1_no_3_11_7_13, obese_f_me_2_rate_3_11_7_13, alcohol_cons_2_rate_3_11_7_13, ovrwght_p_me_3_rrmse_3_11_7_13, ovrwght_p_me_2_rate_3_11_7_13, smokers_m_me_3_rrmse_3_11_7_13, area_name, ovrwght_f_me_2_rate_3_11_7_13, alcohol_cons_1_no_3_11_7_13, smokers_m_me_2_rate_3_11_7_13, obese_p_me_3_rrmse_3_11_7_13, smokers_me_3_rrmse_3_11_7_13, ovrwght_f_me_1_no_3_11_7_13, ovrwght_p_me_1_no_3_11_7_13, ovrwght_f_me_3_rrmse_3_11_7_13, obese_m_me_3_rrmse_3_11_7_13, smokers_f_me_2_rate_3_11_7_13, obese_f_me_1_no_3_11_7_13, obese_m_me_2_rate_3_11_7_13, smokers_f_me_1_no_3_11_7_13, smokers_me_2_rate_3_11_7_13, ovrwght_m_me_3_rrmse_3_11_7_13, alcohol_cons_3_rrmse_3_11_7_13, obese_p_me_2_rate_3_11_7_13, obese_p_me_1_no_3_11_7_13, ovrwght_m_me_2_rate_3_11_7_13
2189.30501252554,3.0,3.0,1189.9644770085,1039.78033516186,25810,1569.19428426522,35.7482648246939,3.59632817338334,3.0,34.3306392819618,3.0,"Northern Grampians (S)",27.0866916572733,319.740184922879,27.7647948950258,3.0,3.0,1023.27619686076,2592.47048112598,3.0,3.0,23.9040908656346,1345.9591644582,26.2106167725533,999.340535517042,25.8483417836739,3.0,1.0,30.8767773394241,2385.73949962005,41.0363485884105
13679.2333082449,3.0,3.0,7291.7634609468,5700.02832131174,25900,14643.0667100227,14.3787410042295,2.9905777565689,3.0,33.9435213229967,3.0,"Port Phillip (C)",26.0255103179323,2594.05120408102,16.0610849212217,3.0,3.0,8236.28699496372,22879.3537049864,3.0,3.0,13.6409559065132,4524.69876334795,17.0118987641617,6387.46984729812,14.8260164411011,3.0,3.0,15.7521543813143,10224.7270846597,41.6705940125567
1247.99660648636,3.0,3.0,724.967582518442,675.14278569917,25990,1007.10614800315,32.1861619757391,3.44948430455493,3.0,35.7097664173234,3.0,"Pyrenees (S)",27.6275130438337,181.099767104861,29.0721869581074,3.0,3.0,598.629560117539,1605.73570812069,3.0,3.0,22.3786912420595,707.547614693652,26.679175654039,523.029023967919,25.7943398080898,3.0,1.0,29.2538403804803,1382.69040039282,42.8257976179466
373.658282823072,3.0,3.0,199.875443466306,236.530156504474,26080,439.273088195096,29.452215540002,2.81341261139304,3.0,36.880750105129,3.0,"Queenscliffe (B)",27.578435528285,64.6636403895323,18.8733237786379,3.0,3.0,277.728339633375,717.001427828471,3.0,1.0,15.2887628217551,296.852398942893,24.0848533504823,173.782839356766,17.0160666698552,1.0,2.0,26.7611561221641,533.382555447367,46.4215743993603
4355.35424641227,3.0,3.0,2442.081869544,2592.88168725137,26170,3925.51207212302,30.0599302845866,3.23082516079612,3.0,36.3903523913628,3.0,"South Gippsland (S)",28.1217731599385,672.048313193664,25.0013331949538,3.0,3.0,2475.79449797049,6401.30657009351,3.0,3.0,19.2574145989731,2656.92517326856,27.9023474305883,1913.27237686828,22.1298928000701,3.0,3.0,28.9515343517021,5249.80686051994,44.2421290481992
2563.04111510029,3.0,3.0,1409.30322251199,1394.62631268532,26260,2420.98389944657,28.447935911338,3.20382526055365,3.0,37.5960352801849,3.0,"Southern Grampians (S)",27.9571695083109,388.210127201608,24.5159249605472,3.0,3.0,1464.05125240929,3885.03515185587,3.0,3.0,19.6871278493231,1475.11818426941,26.2039710329659,1153.73789258829,22.0793086308708,3.0,3.0,27.3019172723585,2869.74449695473,47.0194817614699
11135.9210083,3.0,3.0,5553.7833498,5592.6147636,26350,13972.2938119,12.9547819969156,2.75300200922515,3.0,34.3558531399167,3.0,"Stonnington (C)",26.8508490758745,2307.9217075,13.2111477553718,3.0,3.0,8656.9172063,22629.2110182,3.0,3.0,12.670189298881,4152.3047741,17.4858209906259,5582.1376585,12.9340435836956,3.0,3.0,15.2232201483836,9744.9195377,41.8108128770953
1601.2633506279,3.0,3.0,899.429170421324,939.451531669613,26430,1458.4999680017,27.5554690463417,3.31419789487802,3.0,36.1739824809827,3.0,"Strathbogie (S)",27.8318103655482,246.055250303439,25.9157234451361,3.0,3.0,886.373920071299,2344.87388807299,3.0,3.0,20.6732954722618,880.867014324295,26.713965033683,701.834180206572,23.3178891331963,3.0,1.0,27.1099580018532,1820.31854599391,43.7927178910355
3392.84024231612,3.0,3.0,1874.5537302483,2125.45712696851,26490,3722.70977905708,24.3736289821272,2.87861477611628,3.0,36.2705545756437,3.0,"Surf Coast (S)",27.2579889647433,578.83699644884,19.2216400698201,3.0,3.0,2199.25922404583,5921.96900310291,3.0,3.0,15.1900878630514,1977.99448807317,24.8273755395587,1518.28651206781,17.1831039645216,3.0,3.0,24.5926136006121,4103.45161504168,44.995016070162
3708.43803815182,3.0,3.0,2197.5543862031,1819.47038986767,26610,2806.01303861067,34.3948275509652,3.37305379068561,3.0,35.6906150626301,3.0,"Swan Hill (RC)",28.078743510469,519.653002029627,28.3732833000319,3.0,3.0,1719.16327537821,4525.17631398888,3.0,3.0,20.4200126883367,2096.72635731571,27.357791327571,1510.88365194872,24.4734171495326,3.0,3.0,30.7435501217107,3916.19674718338,42.5597997953363
907.062466576901,3.0,3.0,505.843662214286,530.364162659503,26670,909.676839517145,34.929349084022,3.20842821241437,3.0,37.951627906576,3.0,"Towong (S)",28.7831431471969,144.018920207658,23.9999851628917,3.0,3.0,549.444502075429,1459.12134159257,3.0,3.0,19.1860786785009,669.103628234202,25.5036146452542,401.218804362615,21.5959420070627,3.0,1.0,30.0462729410026,1199.46779089371,46.5958983643113
4476.83926790061,3.0,3.0,2447.3339145807,2452.20015033025,26700,3675.59612995841,33.9869562873278,3.19972728272988,3.0,35.4415304091947,3.0,"Wangaratta (RC)",27.6742221408362,648.575495207431,25.5634409491085,3.0,3.0,2430.12075092526,6105.71688088367,3.0,3.0,20.3519440433695,2968.43941876757,27.840949528212,2029.50535331991,22.9169821832612,3.0,3.0,30.916289702325,5420.63956909782,43.0855187659472
5220.31081513255,3.0,3.0,2820.82793348653,2621.40635184094,26730,4394.41249589745,32.2769145443098,3.31866097861446,3.0,36.3643862716705,3.0,"Warrnambool (C)",27.8912750713405,805.972047352887,24.0912912811807,3.0,3.0,2797.74668120238,7192.15917709984,3.0,3.0,19.5151836096642,3221.88183672759,26.6928695861142,2399.48288164602,21.7548162331452,3.0,3.0,29.5027586800331,5843.28818856854,44.8725125292043
6873.49468897761,3.0,3.0,3807.12925541896,3633.18054226543,26810,5518.31322792559,35.5189036181029,3.22598092777708,3.0,35.3374348842175,3.0,"Wellington (S)",28.0500002278081,1007.8536240154,25.2197477587544,3.0,3.0,3623.11057681702,9141.42380474261,3.0,3.0,20.1905094479713,4587.33101451511,26.9906186436197,3066.36543355864,22.6949363634676,3.0,3.0,31.1638847865531,8220.51155678054,42.1977859600123
708.858555222545,3.0,3.0,404.744648281122,418.055422474784,26890,603.001178834982,34.878106327976,3.53634841810923,3.0,35.7999655844561,3.0,"West Wimmera (S)",28.1133913304478,110.268055577476,27.1493168487374,3.0,3.0,384.635890294508,987.63706912949,3.0,3.0,21.3279283444116,470.947312242505,28.4476420431663,304.113906941423,24.3054430373688,3.0,1.0,31.5592307263424,889.002734717289,42.7639354956588
15968.8015618708,3.0,3.0,8946.1959320539,11144.5785599697,26980,22321.991889462,20.2301746536332,2.64104702175676,3.0,35.8145191282091,3.0,"Whitehorse (C)",26.3394299435843,3235.35195666102,15.1351735151288,3.0,3.0,13392.6009978404,35714.5928873024,3.0,3.0,11.2219841498104,10227.0665763759,23.0549896705678,7022.60562981694,13.1252255520291,3.0,3.0,21.6080844518178,21371.6451363457,45.4483396116112
24547.7805778314,3.0,3.0,14400.5959839018,12588.1419468072,27070,21453.6361130429,33.6925086424609,2.90862313404877,3.0,35.2016701760548,3.0,"Whittlesea (C)",27.3230654505306,3653.09937740085,22.7788920049735,3.0,3.0,12996.4164416872,34450.0525547301,3.0,3.0,15.5124355938986,16070.1447974665,25.5821209186154,10147.1845939296,19.0838712623605,3.0,3.0,29.5748674463285,28658.2867442737,42.9087153919235
6283.6304406,3.0,3.0,3172.1949716,2918.7008233,27170,4505.1994348,37.7938680161586,3.2272445998859,3.0,35.5768524718318,3.0,"Wodonga (RC)",28.4282632896585,862.1579846,24.0331895808846,3.0,3.0,2972.8957897,7478.0952245,3.0,3.0,22.867355235581,3958.7540384,27.7659059275578,3111.435469,23.4328735003599,3.0,3.0,32.7448839766792,6877.4548617,42.6441579962573
24633.7259492263,3.0,3.0,14112.8091197775,12419.4324976026,27260,22278.1284064927,27.5452825798811,2.9473481652031,3.0,35.7135323316047,3.0,"Wyndham (C)",26.8049460210812,3744.99417074149,21.362415824511,3.0,3.0,12367.85536236,34645.9837688527,3.0,3.0,15.4882117412616,12703.0210328976,25.5402144276244,10520.9168294488,18.3814006574204,3.0,3.0,26.5253001472864,25122.4535305002,44.3726226960099
10690.2722493297,3.0,3.0,5704.37023599617,4448.4333689851,27350,11207.5788461761,13.8382930115002,2.99379058529044,3.0,33.1909137873984,3.0,"Yarra (C)",26.0837179888626,2092.53911059516,15.6473971703196,3.0,3.0,6615.00911352827,17822.5879597044,3.0,3.0,13.0952891618201,3484.7091543192,16.9852105495788,4985.90201333356,14.3448586217103,3.0,3.0,15.4656874417311,7933.1425233043,40.2843420144062
22806.880883484,3.0,3.0,12523.0024353125,12551.4000512511,27450,20641.5518289088,28.2750919992836,3.02429806614801,3.0,36.0954333043669,3.0,"Yarra Ranges (S)",27.6090494762621,3523.70770121404,22.1585520803922,3.0,3.0,12662.7897228836,33304.3415517924,3.0,3.0,17.5422174968745,13084.0181203171,26.4060251059838,10283.8784481714,19.8116335203205,3.0,3.0,27.3121840807789,25635.4181715683,44.4017810693732
1182.46698501748,3.0,3.0,675.159535630941,697.134016172694,27630,1005.82630091786,34.86541137835,3.53593356871739,3.0,35.798495283484,3.0,"Yarriambiack (S)",28.1096289615571,183.938288416787,27.1418783397812,3.0,3.0,641.381071515493,1647.20737243335,3.0,3.0,21.3247077029083,785.165684100762,28.4391542540949,507.307449386544,24.3001607437619,3.0,1.0,31.5485021204367,1482.29970027346,42.7640599510366
114.266151218381,1.0,1.0,63.9752216045124,65.8579656611126,29399,114.670864850064,29.5079108625201,3.3175148251367,1.0,37.8088949673325,1.0,"Unincorporated Vic",28.6603335500537,18.5901691339063,24.0495853794268,1.0,3.0,67.7345042412009,182.405369091265,1.0,1.0,19.475212689736,69.9202212224242,24.7103972417775,50.290929613869,21.8206516749712,1.0,2.0,27.0205762427617,135.778186883537,46.0574270671045
